,transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id,housenumber,addr:city,addr:interpolation,addr:street,source,geometry,amenity,indoor,operator,operator:wikidata,postal_code,ref,addr:full,building,leisure,name,sport,wheelchair,access,building:levels,roof:levels,brand,brand:wikidata,toilets:wheelchair,note,opening_hours,website,addr:housename,historic,addr:country,bunker_type,military,source:name,source:addr:postcode,covered,tourism,locked,nodes,ref:university_of_cambridge,charge,fee,length,lit,location,swimming_pool,network,noaddress,wikidata,wikimedia_commons,occupier,alt_ref,source:ref,old_name,twitter,brand:wikipedia,fhrs:authority,fhrs:id,fhrs:local_authority_id,stars,comedy,note:phone,phone,wikipedia,denomination,ref:dove,religion,roof:shape,contact:website,official_name,shop,check_date,description,source:occupier,landuse,railway,railway:ref,railway:signal_box,roof:orientation,alt_name,floor:material,food,internet_access,outdoor_seating,real_ale,website:menu,wheelchair:description,air_conditioning,payment:cash,old_old_name,start_date,source:operator,ref:edubase,url,email,house,beer_garden,internet_access:fee,old_fhrs:id,source:addr:housenumber,source:wifi,building:levels:underground,social_facility,social_facility:for,office,source:addr,healthcare,disused:shop,disused:amenity,takeaway,cuisine,source:fhrs:id,male,reg_charity_no,service_times:url,unisex,cyclestreets_id,abandoned,check_date:opening_hours,opening_hours:signed,origin,abandoned:shop,check_date:currency:XBT,contact:facebook,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:pump,diet:halal,dispensing,beauty,tailor:alteration_service,diet:vegan,diet:vegetarian,organic,charity,service:bicycle:repair,service:bicycle:retail,bicycle_parking,capacity,operator:type,amenity_1,ref_1,max_age,min_age,school:boarding,school:type,contact:instagram,music,note:real_ale,ref:GB:uprn,school:trust,nohousenumber,indoor_seating,accommodation,description:floor,smoking,power,substation,builder,overall_site,gas_insulated,layer,HE_ref,listed_status,building:flats,fixme,roof:direction,ways,type,latitude,longitude,osm_house_range
26,{4AB5EE62-AEF6-4F13-954E-D1BAA66E3349},275000,1999-04-16,cb1 2aq,S,N,F,6,,WILLIS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17599256,6,Cambridge,,Willis Road,,"POLYGON ((0.1337814 52.2019733, 0.1338322 52.202035, 0.1337304 52.2020664, 0.1336796 52.2020047, 0.1337814 52.2019733))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1479237145, 4298204854, 4298204857, 1479237147, 1479237145]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20201984999999,0.13375590000000057,6
27,{F7928496-45F4-4EFB-A485-25B703D155A6},391100,2000-07-04,cb1 2aq,S,N,F,14,,WILLIS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18645138,14,Cambridge,,Willis Road,,"POLYGON ((0.1339006 52.2022863, 0.1339508 52.2023495, 0.1340792 52.2023112, 0.1340289 52.202248, 0.1339006 52.2022863))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1479237166, 4298204861, 4298204860, 1479237168, 1479237166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2022987520985,0.13398988171861898,14
28,{F7686952-EF0F-4FFE-867F-A0DF4748A9CF},495000,2001-12-14,cb1 2aq,S,N,F,4,,WILLIS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19430882,4,Cambridge,,Willis Road,,"POLYGON ((0.1337237 52.2018906, 0.1337766 52.2019511, 0.1336572 52.2019903, 0.1336043 52.2019298, 0.1337237 52.2018906))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[4298204850, 1479237146, 1479237144, 4298204853, 4298204850]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.201940449999995,0.13369045000000074,4
29,{AF522974-57C5-4DF9-AE49-6602D6C38D94},425000,2001-06-28,cb1 2aq,S,N,F,6,,WILLIS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19608984,6,Cambridge,,Willis Road,,"POLYGON ((0.1337814 52.2019733, 0.1338322 52.202035, 0.1337304 52.2020664, 0.1336796 52.2020047, 0.1337814 52.2019733))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1479237145, 4298204854, 4298204857, 1479237147, 1479237145]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20201984999999,0.13375590000000057,6
30,{1C164244-B22B-426B-9D75-D68AC97C8DD5},500000,2003-07-17,cb1 2aq,S,N,F,14,,WILLIS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22535410,14,Cambridge,,Willis Road,,"POLYGON ((0.1339006 52.2022863, 0.1339508 52.2023495, 0.1340792 52.2023112, 0.1340289 52.202248, 0.1339006 52.2022863))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1479237166, 4298204861, 4298204860, 1479237168, 1479237166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2022987520985,0.13398988171861898,14
31,{12458B38-7FE0-4AC1-B05A-EB5E14D2E377},913000,2010-09-06,cb1 2aq,S,N,F,14,,WILLIS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30715630,14,Cambridge,,Willis Road,,"POLYGON ((0.1339006 52.2022863, 0.1339508 52.2023495, 0.1340792 52.2023112, 0.1340289 52.202248, 0.1339006 52.2022863))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1479237166, 4298204861, 4298204860, 1479237168, 1479237166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2022987520985,0.13398988171861898,14
32,{69338108-96EA-4DCD-9904-30EC970787FE},87000,1997-03-20,cb1 2as,S,N,F,50,,MILL ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2125570,50,Cambridge,,Mill Road,,"POLYGON ((0.1351784 52.2005616, 0.1350905 52.2005909, 0.1351814 52.2007033, 0.135239 52.2007585, 0.1352568 52.2007755, 0.1353397 52.2007421, 0.1352505 52.2006492, 0.1351784 52.2005616))",cafe,,,,,,,commercial,,Rotana Cafe,,,,2,,,,,,,,,,,,,,,,,,"[1483527227, 1483527230, 1483527229, 1483527228, 9856902388, 1482731389, 1483523144, 1483527227]",,,,,,,,,,,,,,,,,,,1473817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-10,no,,,,https://www.facebook.com/Rotanacafe.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2006688701257,0.1352131562144167,50
33,{21E5FEB6-84A0-2439-E050-A8C06205342E},340000,2013-11-14,cb1 2as,O,N,F,86,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,4651014,86,Cambridge,,Mill Road,,"POLYGON ((0.1367521 52.2001794, 0.1367081 52.200111, 0.1366127 52.2001479, 0.1366758 52.2002098, 0.1367521 52.2001794))",,,,,,,,commercial,,,,,,2,1,,,,,,,,,,,,,,,,,"[1482731412, 1482731392, 1483519416, 1483519395, 1482731412]",,,,,,,,,,,,,,,DV247,,,,,,,,,,,,,,gabled,,,,2023-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,musical_instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20016088801005,0.136686132124918,86
34,{E53EDD2E-9496-83EC-E053-6B04A8C03A59},475000,2022-03-04,cb1 2as,O,N,F,66,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13502606,66,Cambridge,,Mill Road,,"POLYGON ((0.1360005 52.2004742, 0.1359209 52.2003997, 0.1358804 52.2004158, 0.1359002 52.2004337, 0.1358846 52.2004405, 0.135947 52.200496, 0.1360005 52.2004742))",restaurant,,,,,,,commercial,,Spring Restaurant,,,,2,,,,,,Mo-Su 11:30-22:30,,,,,,,,,,,,"[1483519377, 1483519343, 1483519403, 1483519435, 1483519369, 1483519358, 1483519377]",,,,,,,,,,,,,,,,,,,1473204,,,,,+44 1223 352836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2004492488281,0.13593664441914521,66
35,{0B853950-B9DB-69A5-E063-4704A8C07DAC},495000,2022-05-12,cb1 2as,O,N,F,68A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13572232,68,Cambridge,,Mill Road,,"POLYGON ((0.1360494 52.2004539, 0.1360029 52.2003929, 0.1359813 52.2004009, 0.1359642 52.2003835, 0.1359209 52.2003997, 0.1360005 52.2004742, 0.1360494 52.2004539))",,,,,,,,commercial,,,,,,2,,,,,,,,,,,,,,,,,,"[1482731404, 1482731451, 1483519365, 1483519337, 1483519343, 1483519377, 1482731404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20042722040279,0.1359884236143493,68
36,{EED73E76-8358-6AF3-E053-6C04A8C08ABA},334000,2022-10-19,cb1 2as,T,N,F,82A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13792376,82,Cambridge,,Mill Road,,"POLYGON ((0.1366163 52.2002336, 0.1365527 52.2001725, 0.1364947 52.2001968, 0.1365557 52.2002565, 0.1366163 52.2002336))",cafe,,,,,,,commercial,,Small Green,,,,2,,,,,,Tu-Fr 09:00-16:00; Sa 10:00-17:00,,,,,,,,,,,,"[7106794605, 7106794606, 7106794607, 7106794608, 7106794605]",,,,,,,,,,,,,,,,,,,1473743,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20021486335709,0.13655506297703884,82
37,{0AB895CF-6CF2-42D6-A07C-D65C87A4217F},130000,1998-01-09,cb1 2as,T,N,F,62A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15743424,62,Cambridge,,Mill Road,,"POLYGON ((0.1358891 52.2005192, 0.1358324 52.2005417, 0.1357775 52.2004886, 0.1357944 52.2004811, 0.1357445 52.2004264, 0.1357207 52.2003863, 0.1357579 52.200371, 0.1357828 52.2004129, 0.1358891 52.2005192))",restaurant,,,,,,,commercial,,Al Casbah,,,,2,,,,,,,https://www.al-casbah.com/,,,,,,,,,,,"[1483519331, 1482731383, 1483519335, 1483519345, 1483519392, 1483519381, 1483519346, 1483519427, 1483519331]",,,,,,,,,,,,,,,,,,,1473775,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,1997,,,,,,,,,,,,,,,,,,,,arab,,,,,,,,2022-10-10,no,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20046381738446,0.13580245574597405,62
38,{7EF179C2-85C5-42B1-A13D-7E118EDC8F93},112000,1998-07-01,cb1 2as,S,N,F,50,,MILL ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15801581,50,Cambridge,,Mill Road,,"POLYGON ((0.1351784 52.2005616, 0.1350905 52.2005909, 0.1351814 52.2007033, 0.135239 52.2007585, 0.1352568 52.2007755, 0.1353397 52.2007421, 0.1352505 52.2006492, 0.1351784 52.2005616))",cafe,,,,,,,commercial,,Rotana Cafe,,,,2,,,,,,,,,,,,,,,,,,"[1483527227, 1483527230, 1483527229, 1483527228, 9856902388, 1482731389, 1483523144, 1483527227]",,,,,,,,,,,,,,,,,,,1473817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-10,no,,,,https://www.facebook.com/Rotanacafe.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2006688701257,0.1352131562144167,50
39,{7B73FDE3-3855-4D78-ABE8-21D1D7CEEEA6},125000,1998-01-21,cb1 2as,T,N,F,60A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16347085,60,Cambridge,,Mill Road,,"POLYGON ((0.1358324 52.2005417, 0.1357775 52.2004886, 0.1357087 52.2005197, 0.1357641 52.200569, 0.1358324 52.2005417))",restaurant,,,,,,,commercial,,Bibimbap House,,,,3,,,,,,"We-Mo 12:00-14:30, We,Th,Su,Mo 17:00-21:00, Fr,Sa 17:00-22:00; Tu off",,,,,,,,,,,,"[1482731383, 1483519335, 1482731458, 1482731424, 1482731383]",,,,,,,,,,,,,,,,,,,1472567,,,,,+44 1223 506800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,korean,,,,,,,,,,,,,https://www.facebook.com/pages/Bibimbap-House/191687450851529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20052943717177,0.13577073824914945,60
40,{F61B6F4C-4FDE-4419-B1E8-4E8720993C8E},79000,1998-04-01,cb1 2as,T,N,F,70A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16515227,70,Cambridge,,Mill Road,,"POLYGON ((0.1361837 52.2004061, 0.1361236 52.2003475, 0.1360368 52.2002555, 0.1359817 52.2002754, 0.1361086 52.2004365, 0.1361837 52.2004061))",fast_food,,,,,,,commercial,,Carlos BBQ,,,,2,1,,,,,,,,,,,,,,,,,"[1483519338, 1483519341, 1483519363, 1482731417, 1482731437, 1483519338]",,,,,,,,,,,,,,,,,,,1473334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kebab,,,,,,,,2022-10-10,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20034794433916,0.13608090096113595,70
41,{A71E8F98-C44C-48CD-A166-D33B25CE34E1},112500,2004-08-20,cb1 2as,S,N,L,82A,,MILL ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23683917,82,Cambridge,,Mill Road,,"POLYGON ((0.1366163 52.2002336, 0.1365527 52.2001725, 0.1364947 52.2001968, 0.1365557 52.2002565, 0.1366163 52.2002336))",cafe,,,,,,,commercial,,Small Green,,,,2,,,,,,Tu-Fr 09:00-16:00; Sa 10:00-17:00,,,,,,,,,,,,"[7106794605, 7106794606, 7106794607, 7106794608, 7106794605]",,,,,,,,,,,,,,,,,,,1473743,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20021486335709,0.13655506297703884,82
42,{2A289EA0-7A15-CDC8-E050-A8C063054829},313000,2007-09-04,cb1 2as,T,N,F,56,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28466836,56,Cambridge,,Mill Road,,"POLYGON ((0.1355852 52.2006442, 0.1355277 52.2005901, 0.1354211 52.2004912, 0.1353559 52.2005195, 0.1354633 52.2006159, 0.1355241 52.2006699, 0.1355852 52.2006442))",pharmacy,,,,,,,commercial,,Petersfield Pharmacy,,,,2,,,,,,"Mo 09:00-13:00,14:00-20:00; Tu 09:00-13:00,14:00-18:00; We 09:00-13:00,14:00-18:00; Th 09:00-13:00,14:00-18:00; Fr 09:00-13:00,14:00-18:00",,,,,,,,,,,,"[1483523148, 1483523153, 1483523155, 1483523151, 1483523152, 1483523150, 1483523148]",,,,,,,,,,,,,,,,,,,1473182,,,,,+44 1223 354383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20058027660977,0.13547062377392333,56
43,{919FEC04-E9D6-9A90-E053-6C04A8C0A300},995000,2019-08-23,cb1 2ay,D,N,F,27,,PEROWNE STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10815984,27,Cambridge,,Perowne Street,survey,"POLYGON ((0.1371921 52.2016571, 0.137158 52.2016028, 0.1373416 52.2015596, 0.1373756 52.2016139, 0.1371921 52.2016571))",,,,,,,,detached,,,,,,,,,,,,,,,,,,,,,,,,"[1479248897, 1479248896, 1479248895, 1479248894, 1479248897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20160834921149,0.13726681787571393,27
44,{50F18102-C014-9FD5-E050-A8C063054923},199995,2017-04-11,cb1 2az,F,N,L,115A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8871315,115,Cambridge,,Mill Road,,"POLYGON ((0.1396476 52.1993581, 0.1397185 52.1993437, 0.1396974 52.1992829, 0.139671 52.1992317, 0.1396604 52.1992, 0.1395772 52.1992182, 0.1396476 52.1993581))",,,,,,,,commercial,,,,,,2,,,,,,,,,,,,,,,,,,"[10993165047, 1482719355, 3357696436, 1482719381, 1482719356, 10993165048, 10993165047]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19927846059671,0.13965063698835187,115
45,{2A289EA1-9121-CDC8-E050-A8C063054829},195000,2007-08-13,cb1 2az,S,N,F,119B,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27792478,119,Cambridge,,Mill Road,,"POLYGON ((0.1401371 52.1993884, 0.1402472 52.1993686, 0.1401923 52.199254, 0.1403556 52.1992246, 0.1402997 52.1991079, 0.1402864 52.1990806, 0.1402683 52.1990424, 0.1400622 52.1990794, 0.1400764 52.199109, 0.1400091 52.1991211, 0.1401371 52.1993884))",,,,,,,,college,,,,,,3,1,,,,,,,,,,,,,,,,,"[1483462369, 1483462407, 1483462405, 1483462410, 10964384846, 582090255, 1483462383, 1483462385, 1483462390, 1483462391, 1483462369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19919403950896,0.1401776405074301,119
46,{F81C5ED0-0547-412F-B763-13BC080ABE6B},140000,1996-11-07,cb1 2bd,T,N,F,108 - 110,FLAT,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,430624,108,Cambridge,,Mill Road,,"POLYGON ((0.1391835 52.1992135, 0.1391393 52.199128, 0.1391024 52.1991443, 0.1390776 52.1990872, 0.1389693 52.1991114, 0.1389982 52.1991722, 0.138975 52.1991763, 0.1390274 52.1992696, 0.1391835 52.1992135))",,,,,,,,commercial,,Cho Mee,,,,2,1,,,,,Mo-Fr 10:00-18:00; Sa 09:30-19:00; Su 10:00-18:00,,,,,,,,,,,,"[1482719405, 1482719392, 1483304274, 1483304280, 1482719389, 1483304281, 1483304266, 1483304275, 1482719405]",,,,,,,,,,,,,,,,,,,1473404,,,,,,,,,,,,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,chinese;malaysian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19917774345416,0.13906720561411925,
47,{21E5FEB7-1ACE-2439-E050-A8C06205342E},460000,2014-12-16,cb1 2bd,O,N,F,92A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,4956428,92,Cambridge,,Mill Road,,"POLYGON ((0.1371199 52.2000406, 0.1370553 52.1999804, 0.1370011 52.1999287, 0.1369288 52.1999614, 0.1370453 52.2000708, 0.1371199 52.2000406))",,,,,,,,commercial,,Cam Cycles,,,,2,1,,,,,Tu-Sa 09:00-16:00,https://camcycles.co.uk/,,,,,,,,,,,"[1483498827, 1483498867, 1483498874, 1483498913, 1483498920, 1483498827]",,,,,,,,,,,,,,,,,,,,,,,,+44 1223 500988,,,,,,,,bicycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20000034306579,0.13702376069156896,92
48,{21E5FEB7-0388-2439-E050-A8C06205342E},409000,2015-02-16,cb1 2bd,F,N,F,88,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,5793536,88,Cambridge,,Mill Road,,"POLYGON ((0.1369656 52.2001011, 0.136912 52.2001249, 0.1368825 52.2001241, 0.1368044 52.2000076, 0.1368776 52.1999863, 0.1369213 52.2000346, 0.1369656 52.2001011))",restaurant,,,,,,,retail,,Hungrill,,,,2,,,,,,,,,,,,,,,,,,"[1482731434, 1482731382, 1482731395, 1482731377, 1483498811, 1482731405, 1482731434]",,,,,,,,,,,,,,,,,,,1658555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20005734485744,0.1368858232816208,88
49,{E7B085FD-2503-7E31-E053-6C04A8C0E67F},575000,2022-06-30,cb1 2bd,O,N,F,94,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13834935,94,Cambridge,,Mill Road,,"POLYGON ((0.1371942 52.2000128, 0.1370777 52.1999022, 0.1370361 52.1999195, 0.1370872 52.1999677, 0.1370553 52.1999804, 0.1371199 52.2000406, 0.1371942 52.2000128))",,,,,,,,yes,,,,,,2,1,,,,,,,,,,,,,,,,,"[1483498893, 1483498906, 1483498875, 1483498926, 1483498867, 1483498827, 1483498893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19997702075938,0.13711151980752598,94
50,{237B17FE-C622-22AC-E063-4804A8C0EA3A},850000,2024-03-26,cb1 2bd,T,N,F,96A,FLAT 4,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,15438363,96,Cambridge,,Mill Road,,"POLYGON ((0.1372724 52.1999812, 0.1372078 52.1999223, 0.1371813 52.1999343, 0.1371241 52.1998839, 0.1370777 52.1999022, 0.1371942 52.2000128, 0.1372724 52.1999812))",,,,,,,,commercial,,International Food Store,,,,2,1,,,,,,,,,,,,,,,,,"[1483498907, 1483498921, 1483498868, 1483498829, 1483498906, 1483498893, 1483498907]",,,,,,,,,,,,,,,,,,,1473114,,,,,+44 1223 307744,,,,,,,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,2022-10-10,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19995066609531,0.1371764818557508,96
51,{1C3E72FE-EE4C-F410-E063-4804A8C0DFA6},500000,2024-05-21,cb1 2bd,O,N,F,94A,,MILL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,15603142,94,Cambridge,,Mill Road,,"POLYGON ((0.1371942 52.2000128, 0.1370777 52.1999022, 0.1370361 52.1999195, 0.1370872 52.1999677, 0.1370553 52.1999804, 0.1371199 52.2000406, 0.1371942 52.2000128))",,,,,,,,yes,,,,,,2,1,,,,,,,,,,,,,,,,,"[1483498893, 1483498906, 1483498875, 1483498926, 1483498867, 1483498827, 1483498893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19997702075938,0.13711151980752598,94
52,{B22081C2-8A6E-4BDA-97C2-EBF1649A1C9A},187000,2005-12-22,cb1 2bd,T,N,F,96A,,MILL ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25542784,96,Cambridge,,Mill Road,,"POLYGON ((0.1372724 52.1999812, 0.1372078 52.1999223, 0.1371813 52.1999343, 0.1371241 52.1998839, 0.1370777 52.1999022, 0.1371942 52.2000128, 0.1372724 52.1999812))",,,,,,,,commercial,,International Food Store,,,,2,1,,,,,,,,,,,,,,,,,"[1483498907, 1483498921, 1483498868, 1483498829, 1483498906, 1483498893, 1483498907]",,,,,,,,,,,,,,,,,,,1473114,,,,,+44 1223 307744,,,,,,,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,2022-10-10,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19995066609531,0.1371764818557508,96
